classification,.geo
24,"{""type"":""Point"",""coordinates"":[133.71027671237388,66.20075607780832]}"
24,"{""type"":""Point"",""coordinates"":[136.89316047629427,65.51947429039966]}"
24,"{""type"":""Point"",""coordinates"":[133.0434970663855,66.97745596208603]}"
24,"{""type"":""Point"",""coordinates"":[129.12960164171267,64.42161175986767]}"
24,"{""type"":""Point"",""coordinates"":[137.6873199543803,65.01422352932353]}"
24,"{""type"":""Point"",""coordinates"":[129.45067500318225,64.83090427926341]}"
24,"{""type"":""Point"",""coordinates"":[131.92563923805793,67.36234069853475]}"
24,"{""type"":""Point"",""coordinates"":[130.65820616961125,64.4984709812569]}"
24,"{""type"":""Point"",""coordinates"":[137.3866999942811,62.851238008571855]}"
24,"{""type"":""Point"",""coordinates"":[132.49627164746232,65.98565802069137]}"
24,"{""type"":""Point"",""coordinates"":[130.62745564120925,65.18973100429616]}"
24,"{""type"":""Point"",""coordinates"":[136.301172767241,63.53255628583196]}"
24,"{""type"":""Point"",""coordinates"":[133.43693857672142,63.62441731348191]}"
24,"{""type"":""Point"",""coordinates"":[134.27215693160295,63.3334061063339]}"
24,"{""type"":""Point"",""coordinates"":[133.32534020603848,65.64159905953943]}"
24,"{""type"":""Point"",""coordinates"":[138.71711303565374,64.56110391602715]}"
24,"{""type"":""Point"",""coordinates"":[137.41267121997504,61.363122962072644]}"
24,"{""type"":""Point"",""coordinates"":[131.389565667271,67.23595578340102]}"
24,"{""type"":""Point"",""coordinates"":[133.66295690909183,66.3391684747721]}"
24,"{""type"":""Point"",""coordinates"":[138.29662002488647,66.78523501608278]}"
24,"{""type"":""Point"",""coordinates"":[129.4781847325143,64.59767275067269]}"
24,"{""type"":""Point"",""coordinates"":[137.0900491862384,60.93055164779297]}"
24,"{""type"":""Point"",""coordinates"":[137.51820598157286,61.10971740680319]}"
24,"{""type"":""Point"",""coordinates"":[131.7485562370879,66.95502653218904]}"
24,"{""type"":""Point"",""coordinates"":[132.59361510849297,64.7203551410199]}"
24,"{""type"":""Point"",""coordinates"":[135.66762219174066,63.519518610210035]}"
24,"{""type"":""Point"",""coordinates"":[137.37857856204954,63.35054582675731]}"
24,"{""type"":""Point"",""coordinates"":[136.84193336922877,65.2542851720308]}"
24,"{""type"":""Point"",""coordinates"":[134.84694686474288,63.48406102667577]}"
24,"{""type"":""Point"",""coordinates"":[128.8520777715398,64.34188921178477]}"
24,"{""type"":""Point"",""coordinates"":[139.35354037250562,64.79534102425364]}"
24,"{""type"":""Point"",""coordinates"":[135.11623187162706,66.76039247721943]}"
24,"{""type"":""Point"",""coordinates"":[137.65162374016575,64.93087249103007]}"
24,"{""type"":""Point"",""coordinates"":[134.03128767596533,65.32929412170162]}"
24,"{""type"":""Point"",""coordinates"":[135.81204093576673,65.12251095588918]}"
24,"{""type"":""Point"",""coordinates"":[136.96167016429553,64.85092286900986]}"
24,"{""type"":""Point"",""coordinates"":[141.24131726322733,66.97271924373688]}"
24,"{""type"":""Point"",""coordinates"":[140.32963755408008,64.37368759920025]}"
24,"{""type"":""Point"",""coordinates"":[135.5967322611104,64.7999654167314]}"
24,"{""type"":""Point"",""coordinates"":[133.85238924375508,64.20314368920275]}"
24,"{""type"":""Point"",""coordinates"":[132.52576151558867,65.30912935021068]}"
24,"{""type"":""Point"",""coordinates"":[136.97307078720246,60.67606293533928]}"
24,"{""type"":""Point"",""coordinates"":[131.67011041146125,67.48393354011938]}"
24,"{""type"":""Point"",""coordinates"":[134.35769823021104,66.00042417736819]}"
24,"{""type"":""Point"",""coordinates"":[135.22701381664453,63.5948475773033]}"
24,"{""type"":""Point"",""coordinates"":[133.37249870566131,68.0244868766524]}"
24,"{""type"":""Point"",""coordinates"":[137.03604607162268,61.83458737572491]}"
24,"{""type"":""Point"",""coordinates"":[137.06175733865751,65.22915603299916]}"
24,"{""type"":""Point"",""coordinates"":[133.6685315574256,63.700262397025064]}"
24,"{""type"":""Point"",""coordinates"":[138.1514126415447,64.66044558637513]}"
24,"{""type"":""Point"",""coordinates"":[137.10919129176116,62.89185022816701]}"
24,"{""type"":""Point"",""coordinates"":[136.2732889480599,64.6281999932202]}"
24,"{""type"":""Point"",""coordinates"":[136.3788967754427,64.9301996817954]}"
24,"{""type"":""Point"",""coordinates"":[133.53192789225926,67.71512787096539]}"
24,"{""type"":""Point"",""coordinates"":[112.8256231917586,66.76060716488544]}"
24,"{""type"":""Point"",""coordinates"":[134.62714038159834,65.57885760969984]}"
24,"{""type"":""Point"",""coordinates"":[140.47534141135154,67.79253029619707]}"
24,"{""type"":""Point"",""coordinates"":[134.51553433295956,65.06462856024042]}"
24,"{""type"":""Point"",""coordinates"":[136.9102563672197,65.72483507191629]}"
24,"{""type"":""Point"",""coordinates"":[135.49971113427065,63.09782973535738]}"
24,"{""type"":""Point"",""coordinates"":[142.47707894997046,62.32412468068445]}"
24,"{""type"":""Point"",""coordinates"":[137.7413131816893,63.225456745743585]}"
24,"{""type"":""Point"",""coordinates"":[137.0173266846382,63.92005596239587]}"
24,"{""type"":""Point"",""coordinates"":[140.64625365500785,67.16726387524761]}"
24,"{""type"":""Point"",""coordinates"":[143.69281117771928,64.69155156118191]}"
24,"{""type"":""Point"",""coordinates"":[135.16233180481478,63.19457227691156]}"
24,"{""type"":""Point"",""coordinates"":[129.65377257639412,65.28469350461609]}"
24,"{""type"":""Point"",""coordinates"":[137.08471154827262,65.85581828701658]}"
24,"{""type"":""Point"",""coordinates"":[137.74447211118704,65.03295702577502]}"
24,"{""type"":""Point"",""coordinates"":[136.975317347278,64.5560473662934]}"
24,"{""type"":""Point"",""coordinates"":[133.36418877647668,65.77184288752179]}"
24,"{""type"":""Point"",""coordinates"":[136.36894800340593,65.85975153551946]}"
24,"{""type"":""Point"",""coordinates"":[134.93348197821135,68.53057117762859]}"
24,"{""type"":""Point"",""coordinates"":[135.44107576239983,65.00084532410305]}"
24,"{""type"":""Point"",""coordinates"":[133.74773086398338,63.00866970137395]}"
24,"{""type"":""Point"",""coordinates"":[136.31144278936827,62.78213519126316]}"
24,"{""type"":""Point"",""coordinates"":[132.08738066563848,64.92170553096169]}"
24,"{""type"":""Point"",""coordinates"":[132.6908031253883,63.39570173777527]}"
24,"{""type"":""Point"",""coordinates"":[134.28456344250083,68.29190855870029]}"
24,"{""type"":""Point"",""coordinates"":[129.56476620689156,64.29229563668419]}"
24,"{""type"":""Point"",""coordinates"":[134.07127415628065,64.1989988499328]}"
24,"{""type"":""Point"",""coordinates"":[133.1827539367506,66.25974741692019]}"
24,"{""type"":""Point"",""coordinates"":[141.19754575524024,64.35240730923958]}"
24,"{""type"":""Point"",""coordinates"":[139.07010697610485,64.53334779690772]}"
24,"{""type"":""Point"",""coordinates"":[129.27287746025027,64.53771719790278]}"
24,"{""type"":""Point"",""coordinates"":[134.63092919968975,65.56383789131885]}"
24,"{""type"":""Point"",""coordinates"":[133.3034045340689,66.52635673908961]}"
24,"{""type"":""Point"",""coordinates"":[133.13725090924208,63.276253098648965]}"
24,"{""type"":""Point"",""coordinates"":[137.61964097314421,64.56285221797549]}"
24,"{""type"":""Point"",""coordinates"":[141.77326953207998,64.20292744002421]}"
24,"{""type"":""Point"",""coordinates"":[134.45321522872882,66.96028366889573]}"
24,"{""type"":""Point"",""coordinates"":[132.42937483919826,67.71240814993693]}"
24,"{""type"":""Point"",""coordinates"":[132.7278450531882,66.4575456423649]}"
24,"{""type"":""Point"",""coordinates"":[137.19362591721725,65.12937781944464]}"
24,"{""type"":""Point"",""coordinates"":[136.2957226183115,64.20864938069323]}"
24,"{""type"":""Point"",""coordinates"":[133.30280097530806,64.64393559851094]}"
24,"{""type"":""Point"",""coordinates"":[137.2613771051279,64.08524978389771]}"
24,"{""type"":""Point"",""coordinates"":[132.6947365395872,63.676054418057724]}"
24,"{""type"":""Point"",""coordinates"":[132.45536976981495,66.29100791559195]}"
24,"{""type"":""Point"",""coordinates"":[133.3059010432871,66.30827687811782]}"
24,"{""type"":""Point"",""coordinates"":[137.29630146369027,61.2324386592013]}"
24,"{""type"":""Point"",""coordinates"":[137.60358085462772,64.97209388255388]}"
24,"{""type"":""Point"",""coordinates"":[130.23279126456066,64.53035410441755]}"
24,"{""type"":""Point"",""coordinates"":[142.15157995794777,63.90872634713339]}"
24,"{""type"":""Point"",""coordinates"":[133.50281286380402,66.22894181796397]}"
24,"{""type"":""Point"",""coordinates"":[130.1275798722346,65.2566285105937]}"
24,"{""type"":""Point"",""coordinates"":[114.171991475862,67.06059252978628]}"
24,"{""type"":""Point"",""coordinates"":[130.64968322031538,65.47598786802034]}"
24,"{""type"":""Point"",""coordinates"":[134.17265583201828,66.54059956129024]}"
24,"{""type"":""Point"",""coordinates"":[132.28752259864999,65.15388284380268]}"
24,"{""type"":""Point"",""coordinates"":[135.87434061028793,66.68527449229323]}"
24,"{""type"":""Point"",""coordinates"":[135.62602508913363,66.38636823364072]}"
24,"{""type"":""Point"",""coordinates"":[136.30888242793455,61.02778987641641]}"
24,"{""type"":""Point"",""coordinates"":[135.6303731108424,68.55144026875789]}"
24,"{""type"":""Point"",""coordinates"":[133.49095359240687,67.41176136837701]}"
24,"{""type"":""Point"",""coordinates"":[133.5927183000641,63.6297358850912]}"
24,"{""type"":""Point"",""coordinates"":[132.51954989718288,65.5049638234879]}"
24,"{""type"":""Point"",""coordinates"":[131.81776376701418,67.03238220467726]}"
24,"{""type"":""Point"",""coordinates"":[139.0852974058358,64.46007102786629]}"
24,"{""type"":""Point"",""coordinates"":[135.20291417136576,66.13261074950091]}"
24,"{""type"":""Point"",""coordinates"":[135.90073433319563,64.76840581523753]}"
24,"{""type"":""Point"",""coordinates"":[136.53723317633353,61.59105616385022]}"
24,"{""type"":""Point"",""coordinates"":[135.45712884840032,62.142194100214944]}"
24,"{""type"":""Point"",""coordinates"":[134.87511558658844,65.47188677740208]}"
24,"{""type"":""Point"",""coordinates"":[136.6483903886861,64.32438382632903]}"
24,"{""type"":""Point"",""coordinates"":[142.26127773511723,64.62292638697464]}"
24,"{""type"":""Point"",""coordinates"":[136.17947002918956,66.63777138887289]}"
24,"{""type"":""Point"",""coordinates"":[131.4207863301989,63.735938214612226]}"
24,"{""type"":""Point"",""coordinates"":[135.11087485223962,66.02311025617503]}"
24,"{""type"":""Point"",""coordinates"":[133.99682669743308,63.15649168617169]}"
24,"{""type"":""Point"",""coordinates"":[136.0142225741644,69.49871688033662]}"
24,"{""type"":""Point"",""coordinates"":[135.11893738479517,64.15111958017205]}"
24,"{""type"":""Point"",""coordinates"":[135.1243500741827,66.02791800427526]}"
24,"{""type"":""Point"",""coordinates"":[133.7125343497693,63.49023940540286]}"
24,"{""type"":""Point"",""coordinates"":[132.40315570681597,67.56742057536847]}"
24,"{""type"":""Point"",""coordinates"":[133.89802780716138,64.94436423136419]}"
24,"{""type"":""Point"",""coordinates"":[135.38173841386498,63.19262856057229]}"
24,"{""type"":""Point"",""coordinates"":[131.35283000327627,63.92279109468557]}"
24,"{""type"":""Point"",""coordinates"":[132.27520406237574,63.91056915827809]}"
24,"{""type"":""Point"",""coordinates"":[134.68690481753174,62.533332236117225]}"
24,"{""type"":""Point"",""coordinates"":[135.64234942707245,68.84233460949044]}"
24,"{""type"":""Point"",""coordinates"":[112.50241157668286,67.47000919528396]}"
24,"{""type"":""Point"",""coordinates"":[135.74948846889254,60.45766191032367]}"
24,"{""type"":""Point"",""coordinates"":[133.49516357992292,65.61475383327661]}"
24,"{""type"":""Point"",""coordinates"":[143.35914046953852,65.25667427157451]}"
24,"{""type"":""Point"",""coordinates"":[136.56611487535642,65.60263047590776]}"
24,"{""type"":""Point"",""coordinates"":[136.62167340759956,62.59859850130374]}"
24,"{""type"":""Point"",""coordinates"":[134.3801737685044,67.17173528089643]}"
24,"{""type"":""Point"",""coordinates"":[136.91012677191134,61.658686360270536]}"
24,"{""type"":""Point"",""coordinates"":[114.31858863785303,66.95477973467926]}"
24,"{""type"":""Point"",""coordinates"":[137.00373400875907,64.61589123039244]}"
24,"{""type"":""Point"",""coordinates"":[136.42209809517274,64.98629344817826]}"
24,"{""type"":""Point"",""coordinates"":[128.4442962493369,64.70121502850012]}"
24,"{""type"":""Point"",""coordinates"":[137.21069279156956,66.20557122255198]}"
24,"{""type"":""Point"",""coordinates"":[133.27517042778243,65.9974090408754]}"
24,"{""type"":""Point"",""coordinates"":[133.83183006967957,62.96886571341511]}"
24,"{""type"":""Point"",""coordinates"":[140.2709037410033,64.35761126157084]}"
24,"{""type"":""Point"",""coordinates"":[112.05712249864219,66.09258154551557]}"
24,"{""type"":""Point"",""coordinates"":[132.90385486500824,64.79559360135936]}"
24,"{""type"":""Point"",""coordinates"":[130.326933360936,65.60862058612845]}"
24,"{""type"":""Point"",""coordinates"":[142.0914117608058,62.79127748406602]}"
24,"{""type"":""Point"",""coordinates"":[142.36282430078433,63.29800477614949]}"
24,"{""type"":""Point"",""coordinates"":[131.90889744389807,64.73605613468308]}"
24,"{""type"":""Point"",""coordinates"":[132.17814321002345,65.61729335154783]}"
24,"{""type"":""Point"",""coordinates"":[134.61887181561113,63.4779444017112]}"
24,"{""type"":""Point"",""coordinates"":[134.259276657508,63.002300666355296]}"
24,"{""type"":""Point"",""coordinates"":[131.77564363221137,64.62978952565136]}"
24,"{""type"":""Point"",""coordinates"":[137.16406627687667,63.17168916130037]}"
24,"{""type"":""Point"",""coordinates"":[134.50423474527645,65.52289536513096]}"
24,"{""type"":""Point"",""coordinates"":[130.85868183485422,65.13634834695617]}"
24,"{""type"":""Point"",""coordinates"":[135.11423638579973,63.92609035964892]}"
24,"{""type"":""Point"",""coordinates"":[137.14601450635044,64.0746380783512]}"
24,"{""type"":""Point"",""coordinates"":[136.47197561986903,65.88462451300107]}"
24,"{""type"":""Point"",""coordinates"":[131.82614279595612,66.02598790343933]}"
24,"{""type"":""Point"",""coordinates"":[132.23044072897167,64.09597464204118]}"
24,"{""type"":""Point"",""coordinates"":[134.70826506725237,65.35315356243964]}"
24,"{""type"":""Point"",""coordinates"":[138.30388982455048,65.04306291718777]}"
24,"{""type"":""Point"",""coordinates"":[130.85941561834477,65.63778200574221]}"
24,"{""type"":""Point"",""coordinates"":[139.57798239971498,65.0229371393523]}"
24,"{""type"":""Point"",""coordinates"":[136.27252332969942,63.55089416179581]}"
24,"{""type"":""Point"",""coordinates"":[132.44679322212207,65.00250606653019]}"
24,"{""type"":""Point"",""coordinates"":[131.17968303781808,64.87604323078125]}"
24,"{""type"":""Point"",""coordinates"":[137.1824265308923,65.45133564871787]}"
24,"{""type"":""Point"",""coordinates"":[139.441172826721,64.40789852733883]}"
24,"{""type"":""Point"",""coordinates"":[137.52562885545328,61.38676088671873]}"
24,"{""type"":""Point"",""coordinates"":[143.33777730026725,64.9439358565838]}"
24,"{""type"":""Point"",""coordinates"":[132.14695520292776,64.86511336858015]}"
24,"{""type"":""Point"",""coordinates"":[134.42601505663345,63.1971366066641]}"
24,"{""type"":""Point"",""coordinates"":[136.9102431671695,64.97835561995916]}"
24,"{""type"":""Point"",""coordinates"":[136.97845907194204,64.75212982319438]}"
24,"{""type"":""Point"",""coordinates"":[131.19680665866238,64.74727935321724]}"
24,"{""type"":""Point"",""coordinates"":[130.6311128003657,63.68277157877505]}"
24,"{""type"":""Point"",""coordinates"":[131.69560163794264,65.64507285066708]}"
24,"{""type"":""Point"",""coordinates"":[132.4196514163219,63.816235971979545]}"
24,"{""type"":""Point"",""coordinates"":[132.13981071934674,67.12385166892102]}"
24,"{""type"":""Point"",""coordinates"":[137.47536252237765,60.5848013548779]}"
24,"{""type"":""Point"",""coordinates"":[134.89122687475725,68.70867093105151]}"
24,"{""type"":""Point"",""coordinates"":[135.02169513128698,66.36995026918032]}"
24,"{""type"":""Point"",""coordinates"":[140.29920069678116,64.25241547182752]}"
24,"{""type"":""Point"",""coordinates"":[132.9295168233293,67.84734035320565]}"
24,"{""type"":""Point"",""coordinates"":[141.46896415782862,64.23470038024726]}"
24,"{""type"":""Point"",""coordinates"":[131.9415732296375,66.61190104944716]}"
24,"{""type"":""Point"",""coordinates"":[137.76511673363254,64.79972809277326]}"
24,"{""type"":""Point"",""coordinates"":[134.46000106361785,65.76021484628188]}"
24,"{""type"":""Point"",""coordinates"":[134.6447123697263,64.30729946671953]}"
24,"{""type"":""Point"",""coordinates"":[113.27531744946437,65.49847703909295]}"
24,"{""type"":""Point"",""coordinates"":[141.28690660913966,64.77977735947366]}"
24,"{""type"":""Point"",""coordinates"":[132.85177310339117,67.41220468369033]}"
24,"{""type"":""Point"",""coordinates"":[141.9076795770727,65.37510648185334]}"
24,"{""type"":""Point"",""coordinates"":[137.65029377523155,64.30452037513584]}"
24,"{""type"":""Point"",""coordinates"":[137.5630016595447,64.49208247609641]}"
24,"{""type"":""Point"",""coordinates"":[136.63883109026656,61.45726643011074]}"
24,"{""type"":""Point"",""coordinates"":[130.54102908590778,65.62452759520318]}"
24,"{""type"":""Point"",""coordinates"":[136.13241938957,64.14966472815244]}"
24,"{""type"":""Point"",""coordinates"":[139.16298391691643,63.97231267632233]}"
24,"{""type"":""Point"",""coordinates"":[135.64550567116623,61.53935801318208]}"
24,"{""type"":""Point"",""coordinates"":[137.06226315780407,61.83301769846634]}"
24,"{""type"":""Point"",""coordinates"":[134.25635765974488,66.42394117211988]}"
24,"{""type"":""Point"",""coordinates"":[139.12796646361295,63.88954436341163]}"
24,"{""type"":""Point"",""coordinates"":[138.6809668074382,65.16601152517445]}"
24,"{""type"":""Point"",""coordinates"":[135.37121503531208,69.2739567678045]}"
24,"{""type"":""Point"",""coordinates"":[139.2497420731796,65.08153090985694]}"
24,"{""type"":""Point"",""coordinates"":[144.44889210958524,64.50513094660906]}"
24,"{""type"":""Point"",""coordinates"":[130.00493930727214,66.81369394885637]}"
24,"{""type"":""Point"",""coordinates"":[133.2299963275493,66.12475745300038]}"
24,"{""type"":""Point"",""coordinates"":[140.68497067540403,65.2417103569623]}"
24,"{""type"":""Point"",""coordinates"":[135.40518775920927,65.03355674430905]}"
24,"{""type"":""Point"",""coordinates"":[135.94709326851114,63.46122457056038]}"
24,"{""type"":""Point"",""coordinates"":[133.61152332444402,63.32777446564728]}"
24,"{""type"":""Point"",""coordinates"":[134.3784193809354,67.80378242516264]}"
24,"{""type"":""Point"",""coordinates"":[134.1665913195059,68.39177007781024]}"
24,"{""type"":""Point"",""coordinates"":[144.82042735814863,64.10766613185481]}"
24,"{""type"":""Point"",""coordinates"":[132.34159117168608,64.2502602301313]}"
24,"{""type"":""Point"",""coordinates"":[139.22793013494683,61.7090699478736]}"
24,"{""type"":""Point"",""coordinates"":[135.54100769533838,60.34413849453147]}"
24,"{""type"":""Point"",""coordinates"":[137.98698597740648,64.94370216283387]}"
24,"{""type"":""Point"",""coordinates"":[134.69769725227573,65.04904612621618]}"
24,"{""type"":""Point"",""coordinates"":[138.71802755020485,64.43251770966916]}"
24,"{""type"":""Point"",""coordinates"":[134.2902222193459,64.13151075503974]}"
24,"{""type"":""Point"",""coordinates"":[133.1394636811032,65.01559471273822]}"
24,"{""type"":""Point"",""coordinates"":[135.9536050366362,63.18076658395194]}"
24,"{""type"":""Point"",""coordinates"":[134.76468567824978,65.70988250019306]}"
24,"{""type"":""Point"",""coordinates"":[132.9118762352889,65.247447737889]}"
24,"{""type"":""Point"",""coordinates"":[132.62628114006233,66.91786446318733]}"
24,"{""type"":""Point"",""coordinates"":[135.66873999634063,63.3915177793832]}"
24,"{""type"":""Point"",""coordinates"":[135.70877412300445,69.0776311057534]}"
24,"{""type"":""Point"",""coordinates"":[132.5562893436474,64.3165898357102]}"
24,"{""type"":""Point"",""coordinates"":[138.5945079763511,65.40804547727132]}"
24,"{""type"":""Point"",""coordinates"":[135.70037722465102,63.51548108568936]}"
24,"{""type"":""Point"",""coordinates"":[132.3421384511786,64.78181089803147]}"
24,"{""type"":""Point"",""coordinates"":[138.7450644054278,63.97275006515876]}"
24,"{""type"":""Point"",""coordinates"":[138.10521984087393,65.42869983156716]}"
24,"{""type"":""Point"",""coordinates"":[130.5668552835957,66.20015105210202]}"
24,"{""type"":""Point"",""coordinates"":[113.8159522916073,65.80255666579824]}"
24,"{""type"":""Point"",""coordinates"":[138.20061942986803,63.529336521486826]}"
24,"{""type"":""Point"",""coordinates"":[136.89197808719936,65.49755446561093]}"
24,"{""type"":""Point"",""coordinates"":[136.71072282216213,66.71507660316325]}"
24,"{""type"":""Point"",""coordinates"":[135.62316066182953,60.557078997769835]}"
24,"{""type"":""Point"",""coordinates"":[137.35506511073038,63.84865525015057]}"
24,"{""type"":""Point"",""coordinates"":[131.9209428539898,63.73665944353471]}"
24,"{""type"":""Point"",""coordinates"":[141.77642283687345,63.27585361898498]}"
24,"{""type"":""Point"",""coordinates"":[141.2501186054756,63.94977293896397]}"
24,"{""type"":""Point"",""coordinates"":[138.49168975949078,65.04310663678595]}"
24,"{""type"":""Point"",""coordinates"":[134.6689154134781,64.49421227643141]}"
24,"{""type"":""Point"",""coordinates"":[142.85141700946832,62.74930968372462]}"
24,"{""type"":""Point"",""coordinates"":[140.80400872027897,66.97987363099965]}"
24,"{""type"":""Point"",""coordinates"":[134.96880885024024,67.42904541683059]}"
24,"{""type"":""Point"",""coordinates"":[134.8066230326495,65.59485831012246]}"
24,"{""type"":""Point"",""coordinates"":[130.9180132245218,65.5909945210289]}"
24,"{""type"":""Point"",""coordinates"":[132.40001031210105,64.93274772426895]}"
24,"{""type"":""Point"",""coordinates"":[139.22390386876688,65.08178743925151]}"
24,"{""type"":""Point"",""coordinates"":[137.4636269854791,61.396432758992034]}"
24,"{""type"":""Point"",""coordinates"":[134.72695138201917,64.74546645342227]}"
24,"{""type"":""Point"",""coordinates"":[136.89131351392865,64.81526720800672]}"
24,"{""type"":""Point"",""coordinates"":[137.46501580251302,64.61270788236554]}"
24,"{""type"":""Point"",""coordinates"":[135.60300351913227,66.86168322562473]}"
24,"{""type"":""Point"",""coordinates"":[136.32248248879608,65.83414799494983]}"
24,"{""type"":""Point"",""coordinates"":[133.37729310072174,65.91036976495637]}"
24,"{""type"":""Point"",""coordinates"":[134.4440988989645,63.674342470903206]}"
24,"{""type"":""Point"",""coordinates"":[114.0616846862825,66.90886977041413]}"
24,"{""type"":""Point"",""coordinates"":[135.38266434660176,65.48803482594884]}"
24,"{""type"":""Point"",""coordinates"":[131.4183981055937,66.57439536215126]}"
24,"{""type"":""Point"",""coordinates"":[136.8158003382626,61.38480360278588]}"
24,"{""type"":""Point"",""coordinates"":[132.5216460794252,66.15775353925716]}"
24,"{""type"":""Point"",""coordinates"":[137.304448143508,63.926877544414616]}"
24,"{""type"":""Point"",""coordinates"":[130.7329168714068,66.85309295433055]}"
24,"{""type"":""Point"",""coordinates"":[133.94500534239907,65.69205418079027]}"
24,"{""type"":""Point"",""coordinates"":[141.1790246344999,63.841401793384485]}"
24,"{""type"":""Point"",""coordinates"":[137.64658354190635,65.0208208785428]}"
24,"{""type"":""Point"",""coordinates"":[136.37882692206603,68.47354077310827]}"
24,"{""type"":""Point"",""coordinates"":[136.30820326950683,61.710547269748446]}"
24,"{""type"":""Point"",""coordinates"":[140.914239395403,63.98555916580346]}"
24,"{""type"":""Point"",""coordinates"":[136.76184598771638,61.62158627552685]}"
24,"{""type"":""Point"",""coordinates"":[136.90224454682345,65.04923457188289]}"
24,"{""type"":""Point"",""coordinates"":[134.332328057538,63.981041255011746]}"
24,"{""type"":""Point"",""coordinates"":[135.58308690718852,60.405120925665095]}"
24,"{""type"":""Point"",""coordinates"":[136.86699611748605,61.67494530030702]}"
24,"{""type"":""Point"",""coordinates"":[140.80935387109875,63.084388456465526]}"
24,"{""type"":""Point"",""coordinates"":[136.5887903178628,63.22700656652592]}"
24,"{""type"":""Point"",""coordinates"":[135.00006983153216,63.13758939976971]}"
24,"{""type"":""Point"",""coordinates"":[135.26654505519426,63.69285233717462]}"
24,"{""type"":""Point"",""coordinates"":[134.28726269109117,64.3322450769806]}"
24,"{""type"":""Point"",""coordinates"":[132.24968099194277,64.99853766445815]}"
