classification,.geo
18,"{""type"":""Point"",""coordinates"":[-121.07195418206858,42.96192227721827]}"
18,"{""type"":""Point"",""coordinates"":[-112.32292442098043,37.47571535246071]}"
18,"{""type"":""Point"",""coordinates"":[-121.4233408541629,45.060595231392625]}"
18,"{""type"":""Point"",""coordinates"":[-121.13437864452528,48.87905906091486]}"
18,"{""type"":""Point"",""coordinates"":[-116.5459023560541,48.60398078317894]}"
18,"{""type"":""Point"",""coordinates"":[-117.63770336431823,46.18874464154778]}"
18,"{""type"":""Point"",""coordinates"":[-121.61967068038827,41.68442119540829]}"
18,"{""type"":""Point"",""coordinates"":[-119.93931542292012,38.39118558279403]}"
18,"{""type"":""Point"",""coordinates"":[-114.84793308891007,45.99938161308777]}"
18,"{""type"":""Point"",""coordinates"":[-121.32235028782368,46.93587356189039]}"
18,"{""type"":""Point"",""coordinates"":[-117.70642251821201,45.45442568660625]}"
18,"{""type"":""Point"",""coordinates"":[-108.4394662475159,33.20703850052737]}"
18,"{""type"":""Point"",""coordinates"":[-115.70395564132586,47.896407527068924]}"
18,"{""type"":""Point"",""coordinates"":[-121.55906789792674,44.47446501079779]}"
18,"{""type"":""Point"",""coordinates"":[-120.23374936740663,38.53995527980321]}"
18,"{""type"":""Point"",""coordinates"":[-109.07524758294358,33.880698078645]}"
18,"{""type"":""Point"",""coordinates"":[-115.38116378233136,46.263490831965015]}"
18,"{""type"":""Point"",""coordinates"":[-111.88870881195938,35.47664272704122]}"
18,"{""type"":""Point"",""coordinates"":[-120.33333267303905,46.08458824510749]}"
18,"{""type"":""Point"",""coordinates"":[-120.22809124895986,39.13421072110725]}"
18,"{""type"":""Point"",""coordinates"":[-115.55772601530514,41.88219365423459]}"
18,"{""type"":""Point"",""coordinates"":[-120.9854974180901,40.20582645884684]}"
18,"{""type"":""Point"",""coordinates"":[-114.21046047326007,43.50900397850542]}"
18,"{""type"":""Point"",""coordinates"":[-120.17414966190366,42.07636129944828]}"
18,"{""type"":""Point"",""coordinates"":[-120.57993281971288,42.350207419094595]}"
18,"{""type"":""Point"",""coordinates"":[-115.53629575308565,40.170209549691386]}"
18,"{""type"":""Point"",""coordinates"":[-120.13139935915599,39.02787084665056]}"
18,"{""type"":""Point"",""coordinates"":[-121.40055161407585,42.9222033477695]}"
18,"{""type"":""Point"",""coordinates"":[-120.80417505594052,42.15719849893428]}"
18,"{""type"":""Point"",""coordinates"":[-117.46893198793926,46.26950666004794]}"
18,"{""type"":""Point"",""coordinates"":[-108.58487493191727,37.718021737810275]}"
18,"{""type"":""Point"",""coordinates"":[-117.27017613167172,48.21118504782931]}"
18,"{""type"":""Point"",""coordinates"":[-108.69654068127018,33.465102495409354]}"
18,"{""type"":""Point"",""coordinates"":[-118.13606636354692,45.4585609354313]}"
18,"{""type"":""Point"",""coordinates"":[-118.9805449038042,38.06140885480208]}"
18,"{""type"":""Point"",""coordinates"":[-121.43180066283446,45.15881689801197]}"
18,"{""type"":""Point"",""coordinates"":[-121.50252863957103,40.52742380882182]}"
18,"{""type"":""Point"",""coordinates"":[-120.13976276096912,38.377063142137345]}"
18,"{""type"":""Point"",""coordinates"":[-117.37379630758521,46.82231779140979]}"
18,"{""type"":""Point"",""coordinates"":[-109.54950729876543,34.1758748096537]}"
18,"{""type"":""Point"",""coordinates"":[-122.0640391139299,42.64046851820372]}"
18,"{""type"":""Point"",""coordinates"":[-118.09051091061878,45.826796400976825]}"
18,"{""type"":""Point"",""coordinates"":[-121.11769994511269,47.42039962660469]}"
18,"{""type"":""Point"",""coordinates"":[-115.72920553604864,44.0892218761276]}"
18,"{""type"":""Point"",""coordinates"":[-115.53031418043192,46.59819404072826]}"
18,"{""type"":""Point"",""coordinates"":[-121.92501429851032,43.464933376960154]}"
18,"{""type"":""Point"",""coordinates"":[-118.26239186978623,44.21230879509595]}"
18,"{""type"":""Point"",""coordinates"":[-119.1205560801111,37.93786530974002]}"
18,"{""type"":""Point"",""coordinates"":[-112.88731922424338,37.60743025971432]}"
18,"{""type"":""Point"",""coordinates"":[-118.9284360288959,37.75314046774701]}"
18,"{""type"":""Point"",""coordinates"":[-120.42252404585642,40.25001305598805]}"
18,"{""type"":""Point"",""coordinates"":[-120.63078393939206,40.32900519707759]}"
18,"{""type"":""Point"",""coordinates"":[-114.8867734009097,46.5037585301857]}"
18,"{""type"":""Point"",""coordinates"":[-122.06371225928021,41.366985267454574]}"
18,"{""type"":""Point"",""coordinates"":[-120.33795544626544,41.77506165831901]}"
18,"{""type"":""Point"",""coordinates"":[-114.80279939809235,46.09353484715371]}"
18,"{""type"":""Point"",""coordinates"":[-121.33670785811326,45.948417705833826]}"
18,"{""type"":""Point"",""coordinates"":[-118.44110048034644,44.65882238015735]}"
18,"{""type"":""Point"",""coordinates"":[-117.30681542280682,47.74756576467723]}"
18,"{""type"":""Point"",""coordinates"":[-127.47194174690999,55.23758096055335]}"
18,"{""type"":""Point"",""coordinates"":[-122.89027957583444,41.214974214145066]}"
18,"{""type"":""Point"",""coordinates"":[-112.19845761315482,36.57900143630337]}"
18,"{""type"":""Point"",""coordinates"":[-108.49093071850838,33.72969685146484]}"
18,"{""type"":""Point"",""coordinates"":[-120.64155402374158,40.52789542237485]}"
18,"{""type"":""Point"",""coordinates"":[-108.44447890209896,37.60293865733689]}"
18,"{""type"":""Point"",""coordinates"":[-116.08166129396842,43.91091688938332]}"
18,"{""type"":""Point"",""coordinates"":[-117.23107118028157,46.654281527190975]}"
18,"{""type"":""Point"",""coordinates"":[-120.58487754519949,47.12493537830346]}"
18,"{""type"":""Point"",""coordinates"":[-121.10168010521745,45.72096441198213]}"
18,"{""type"":""Point"",""coordinates"":[-118.13693337346581,45.122838204849195]}"
18,"{""type"":""Point"",""coordinates"":[-121.68577998746915,43.1273994336349]}"
18,"{""type"":""Point"",""coordinates"":[-119.13621505299281,38.06790494556245]}"
18,"{""type"":""Point"",""coordinates"":[-111.73995740272117,35.27101559359673]}"
18,"{""type"":""Point"",""coordinates"":[-122.03754135341592,41.67117518273095]}"
18,"{""type"":""Point"",""coordinates"":[-117.17024081669572,47.79447281754537]}"
18,"{""type"":""Point"",""coordinates"":[-120.82161690602557,48.040567051381515]}"
18,"{""type"":""Point"",""coordinates"":[-122.12216859618796,43.68654514774797]}"
18,"{""type"":""Point"",""coordinates"":[-117.0405983826495,46.94592361495536]}"
18,"{""type"":""Point"",""coordinates"":[-118.3207194292191,44.53215104689718]}"
18,"{""type"":""Point"",""coordinates"":[-120.10785398069108,41.14273297758953]}"
18,"{""type"":""Point"",""coordinates"":[-111.90122840460003,41.40486612918176]}"
18,"{""type"":""Point"",""coordinates"":[-117.52187048159031,46.33088764152861]}"
18,"{""type"":""Point"",""coordinates"":[-115.7075311225793,47.426874523736686]}"
18,"{""type"":""Point"",""coordinates"":[-116.12992010960592,46.89105297271685]}"
18,"{""type"":""Point"",""coordinates"":[-122.31530853139526,42.26253738895255]}"
18,"{""type"":""Point"",""coordinates"":[-115.43887504758752,43.5544155648879]}"
18,"{""type"":""Point"",""coordinates"":[-115.09960015601212,43.17398927774165]}"
18,"{""type"":""Point"",""coordinates"":[-122.12338717620779,42.01650004882885]}"
18,"{""type"":""Point"",""coordinates"":[-121.4645078939806,44.53460252505836]}"
18,"{""type"":""Point"",""coordinates"":[-121.01631661067626,46.52908883852614]}"
18,"{""type"":""Point"",""coordinates"":[-116.10677609936522,48.81442190588507]}"
18,"{""type"":""Point"",""coordinates"":[-120.41037817814465,39.77405832642327]}"
18,"{""type"":""Point"",""coordinates"":[-117.26722692308837,47.64651663323925]}"
18,"{""type"":""Point"",""coordinates"":[-116.94596658013356,47.055074450068744]}"
18,"{""type"":""Point"",""coordinates"":[-116.48368189579254,47.33823905348461]}"
18,"{""type"":""Point"",""coordinates"":[-117.94295940810976,44.44004264794691]}"
18,"{""type"":""Point"",""coordinates"":[-117.55964195633304,48.542770274529545]}"
18,"{""type"":""Point"",""coordinates"":[-120.40615222508158,47.22350110725334]}"
18,"{""type"":""Point"",""coordinates"":[-115.9794640293956,47.9380457384435]}"
18,"{""type"":""Point"",""coordinates"":[-121.08237855257501,40.247085777759935]}"
18,"{""type"":""Point"",""coordinates"":[-121.80027732516328,43.235487419066835]}"
18,"{""type"":""Point"",""coordinates"":[-120.1001799090196,38.98290909643538]}"
18,"{""type"":""Point"",""coordinates"":[-108.5239854594678,33.551493541746595]}"
18,"{""type"":""Point"",""coordinates"":[-115.57080318895248,43.74893955256571]}"
18,"{""type"":""Point"",""coordinates"":[-115.81234108456356,47.93272743165809]}"
18,"{""type"":""Point"",""coordinates"":[-117.47589759715316,48.34920347612363]}"
18,"{""type"":""Point"",""coordinates"":[-120.30930832028163,44.47034910370951]}"
18,"{""type"":""Point"",""coordinates"":[-116.2162227686219,47.034580534407596]}"
18,"{""type"":""Point"",""coordinates"":[-111.42072970791503,34.709314887910985]}"
18,"{""type"":""Point"",""coordinates"":[-119.96022500569622,39.517366247804475]}"
18,"{""type"":""Point"",""coordinates"":[-120.2014450392718,39.03754561295285]}"
18,"{""type"":""Point"",""coordinates"":[-120.24058284577345,42.152112211774266]}"
18,"{""type"":""Point"",""coordinates"":[-109.25368433204734,33.67636683935986]}"
18,"{""type"":""Point"",""coordinates"":[-121.59781922600469,49.99664319540867]}"
18,"{""type"":""Point"",""coordinates"":[-115.45790722307682,47.32616460732641]}"
18,"{""type"":""Point"",""coordinates"":[-122.03321169391052,41.59480975361087]}"
18,"{""type"":""Point"",""coordinates"":[-115.52581529853317,47.93428529008836]}"
18,"{""type"":""Point"",""coordinates"":[-122.82500517236022,41.06357820190781]}"
18,"{""type"":""Point"",""coordinates"":[-116.16644802577379,44.89731626991261]}"
18,"{""type"":""Point"",""coordinates"":[-115.0919727627535,43.46166010874912]}"
18,"{""type"":""Point"",""coordinates"":[-122.11970058262695,46.171364560700056]}"
18,"{""type"":""Point"",""coordinates"":[-117.99755695804095,45.54420940866794]}"
18,"{""type"":""Point"",""coordinates"":[-121.0019963680571,40.377273775250515]}"
18,"{""type"":""Point"",""coordinates"":[-120.1866735490531,42.35291380202642]}"
18,"{""type"":""Point"",""coordinates"":[-120.4042808289141,39.15236642299153]}"
18,"{""type"":""Point"",""coordinates"":[-116.14956589769284,48.270698095245415]}"
18,"{""type"":""Point"",""coordinates"":[-119.98509206165222,38.47944533181385]}"
18,"{""type"":""Point"",""coordinates"":[-116.87123774653652,45.27017658658123]}"
18,"{""type"":""Point"",""coordinates"":[-121.85309520528007,43.73862605994726]}"
18,"{""type"":""Point"",""coordinates"":[-120.51076306049245,40.12944317146]}"
18,"{""type"":""Point"",""coordinates"":[-116.00068241389974,47.352014856968275]}"
18,"{""type"":""Point"",""coordinates"":[-117.1979191883967,44.85151995843978]}"
18,"{""type"":""Point"",""coordinates"":[-120.22638485491443,44.3942525946236]}"
18,"{""type"":""Point"",""coordinates"":[-112.08447733640335,35.362716203739915]}"
18,"{""type"":""Point"",""coordinates"":[-118.05392409552705,45.51357310964501]}"
18,"{""type"":""Point"",""coordinates"":[-121.53171097352114,44.17053956249687]}"
18,"{""type"":""Point"",""coordinates"":[-122.2433597949194,43.23038636480553]}"
18,"{""type"":""Point"",""coordinates"":[-117.11004492075375,47.52628474848165]}"
18,"{""type"":""Point"",""coordinates"":[-120.36919476914389,40.11436225275598]}"
18,"{""type"":""Point"",""coordinates"":[-118.65861874697283,44.97481538534159]}"
18,"{""type"":""Point"",""coordinates"":[-122.27250547901315,46.24847476552866]}"
18,"{""type"":""Point"",""coordinates"":[-120.93780782964834,47.18251178769365]}"
18,"{""type"":""Point"",""coordinates"":[-120.64605930445363,47.64815139641483]}"
18,"{""type"":""Point"",""coordinates"":[-117.07671607341227,36.174498607549566]}"
18,"{""type"":""Point"",""coordinates"":[-118.33474709893987,35.878441547302494]}"
18,"{""type"":""Point"",""coordinates"":[-116.57737302436131,48.11624479411295]}"
18,"{""type"":""Point"",""coordinates"":[-121.38962425227136,44.78932752531641]}"
18,"{""type"":""Point"",""coordinates"":[-121.05784841327771,40.524985847769585]}"
18,"{""type"":""Point"",""coordinates"":[-121.4774527771448,41.28055316421982]}"
18,"{""type"":""Point"",""coordinates"":[-118.12489146157223,45.90728893687647]}"
18,"{""type"":""Point"",""coordinates"":[-120.85629122910218,42.919805696600974]}"
18,"{""type"":""Point"",""coordinates"":[-118.83597768684449,44.901431894671205]}"
18,"{""type"":""Point"",""coordinates"":[-120.42927729038799,44.34942591055157]}"
18,"{""type"":""Point"",""coordinates"":[-111.73416157851314,40.95436550812042]}"
18,"{""type"":""Point"",""coordinates"":[-118.88508643096417,37.66462754584762]}"
18,"{""type"":""Point"",""coordinates"":[-121.33160316836072,45.347716282278114]}"
18,"{""type"":""Point"",""coordinates"":[-115.64681214460427,44.004577681158864]}"
18,"{""type"":""Point"",""coordinates"":[-111.94075366522385,41.36926621360574]}"
18,"{""type"":""Point"",""coordinates"":[-119.91221244058379,38.36553998428613]}"
18,"{""type"":""Point"",""coordinates"":[-122.03880039417304,45.76808115107057]}"
18,"{""type"":""Point"",""coordinates"":[-120.26850270554347,39.55585995491783]}"
18,"{""type"":""Point"",""coordinates"":[-121.34284055968868,46.161040240701865]}"
18,"{""type"":""Point"",""coordinates"":[-118.84638582574067,37.86184819831804]}"
18,"{""type"":""Point"",""coordinates"":[-117.95062891280973,48.251533120602005]}"
18,"{""type"":""Point"",""coordinates"":[-117.37286552043005,47.96029078269129]}"
18,"{""type"":""Point"",""coordinates"":[-121.41274054144127,40.05391926031474]}"
18,"{""type"":""Point"",""coordinates"":[-115.51306424510321,40.19270784345517]}"
18,"{""type"":""Point"",""coordinates"":[-115.27475514160771,46.30657217426318]}"
18,"{""type"":""Point"",""coordinates"":[-111.55694090612624,35.17130472008811]}"
18,"{""type"":""Point"",""coordinates"":[-119.94799275550176,38.51283978235199]}"
18,"{""type"":""Point"",""coordinates"":[-121.84127365711649,42.46283497811169]}"
18,"{""type"":""Point"",""coordinates"":[-118.98188377718087,37.84134732180087]}"
18,"{""type"":""Point"",""coordinates"":[-115.42164360684872,46.028088446254394]}"
18,"{""type"":""Point"",""coordinates"":[-119.60759739596647,37.98624961379669]}"
18,"{""type"":""Point"",""coordinates"":[-118.18293744683311,44.684497877110175]}"
18,"{""type"":""Point"",""coordinates"":[-119.5618003729157,43.84946989227645]}"
18,"{""type"":""Point"",""coordinates"":[-120.735343419248,41.15799197941646]}"
18,"{""type"":""Point"",""coordinates"":[-117.95065477093647,46.33530857424814]}"
18,"{""type"":""Point"",""coordinates"":[-115.9053054591065,47.57481505844135]}"
18,"{""type"":""Point"",""coordinates"":[-116.88357027286679,48.11975096384665]}"
18,"{""type"":""Point"",""coordinates"":[-115.73378996644749,46.669002479200316]}"
18,"{""type"":""Point"",""coordinates"":[-121.75616256279712,45.568782021555215]}"
18,"{""type"":""Point"",""coordinates"":[-119.99997580907281,48.24077216215072]}"
18,"{""type"":""Point"",""coordinates"":[-116.24220650724503,46.65325195651165]}"
18,"{""type"":""Point"",""coordinates"":[-117.28577129068601,44.68253080471004]}"
18,"{""type"":""Point"",""coordinates"":[-115.94719103698415,46.89130205076267]}"
18,"{""type"":""Point"",""coordinates"":[-115.7754572945037,45.92307697512404]}"
18,"{""type"":""Point"",""coordinates"":[-122.84395621571464,50.8900959388033]}"
18,"{""type"":""Point"",""coordinates"":[-121.9949681422747,45.89115024746559]}"
18,"{""type"":""Point"",""coordinates"":[-120.93745540044252,41.325900024733684]}"
18,"{""type"":""Point"",""coordinates"":[-121.30623440093305,40.075292830200084]}"
18,"{""type"":""Point"",""coordinates"":[-121.48510968899008,44.64357115825818]}"
18,"{""type"":""Point"",""coordinates"":[-116.30862913192462,45.3418041345018]}"
18,"{""type"":""Point"",""coordinates"":[-121.9015543593758,41.505932661877274]}"
18,"{""type"":""Point"",""coordinates"":[-118.20699087058482,45.17574171781305]}"
18,"{""type"":""Point"",""coordinates"":[-114.16694501972144,43.42261052209682]}"
18,"{""type"":""Point"",""coordinates"":[-115.6644408847368,46.95811419487616]}"
18,"{""type"":""Point"",""coordinates"":[-129.05980365809305,55.98497519769166]}"
18,"{""type"":""Point"",""coordinates"":[-122.15391896012774,41.94286318077502]}"
18,"{""type"":""Point"",""coordinates"":[-111.01150057732757,34.433301673084024]}"
18,"{""type"":""Point"",""coordinates"":[-109.43994521459773,33.59048684187263]}"
18,"{""type"":""Point"",""coordinates"":[-112.73487757556583,37.50853936276959]}"
18,"{""type"":""Point"",""coordinates"":[-119.1236915073809,37.76068510125783]}"
18,"{""type"":""Point"",""coordinates"":[-118.22920362124704,44.28877763656419]}"
18,"{""type"":""Point"",""coordinates"":[-117.3478504578884,48.372839909382854]}"
18,"{""type"":""Point"",""coordinates"":[-117.5046012362789,48.315144636018374]}"
18,"{""type"":""Point"",""coordinates"":[-118.34745226986846,37.03889867755245]}"
18,"{""type"":""Point"",""coordinates"":[-115.1732950282629,43.3746167000058]}"
18,"{""type"":""Point"",""coordinates"":[-118.61448233158197,45.434196291197516]}"
18,"{""type"":""Point"",""coordinates"":[-117.80498417021639,36.550873725681576]}"
18,"{""type"":""Point"",""coordinates"":[-121.94537333852587,46.203297104373796]}"
18,"{""type"":""Point"",""coordinates"":[-122.48548362491776,50.53935027876118]}"
18,"{""type"":""Point"",""coordinates"":[-121.84512792869194,42.5941662781183]}"
18,"{""type"":""Point"",""coordinates"":[-118.52642799990178,45.48982494342757]}"
18,"{""type"":""Point"",""coordinates"":[-116.00393502050417,47.772916713023555]}"
18,"{""type"":""Point"",""coordinates"":[-120.92015938934586,46.33904148586003]}"
18,"{""type"":""Point"",""coordinates"":[-116.02712794948897,45.640459039395466]}"
18,"{""type"":""Point"",""coordinates"":[-122.07496013848457,46.28717901820419]}"
18,"{""type"":""Point"",""coordinates"":[-115.7971520335373,47.51957361728101]}"
18,"{""type"":""Point"",""coordinates"":[-119.26848107638935,44.34473213574406]}"
18,"{""type"":""Point"",""coordinates"":[-120.6320904963667,39.70687260825509]}"
18,"{""type"":""Point"",""coordinates"":[-121.36134848760923,47.42637352402122]}"
18,"{""type"":""Point"",""coordinates"":[-122.1440015713967,42.13950923498306]}"
18,"{""type"":""Point"",""coordinates"":[-119.13481242779709,45.06656022246756]}"
18,"{""type"":""Point"",""coordinates"":[-120.9719459444315,48.405154062790764]}"
18,"{""type"":""Point"",""coordinates"":[-120.7775664040421,42.39154422044897]}"
18,"{""type"":""Point"",""coordinates"":[-121.17959340414022,46.79887500098892]}"
18,"{""type"":""Point"",""coordinates"":[-116.68964965417436,44.84063130058753]}"
18,"{""type"":""Point"",""coordinates"":[-121.05003682888135,48.59612821313365]}"
18,"{""type"":""Point"",""coordinates"":[-121.51621154535488,42.88277971738018]}"
18,"{""type"":""Point"",""coordinates"":[-110.9998989032303,34.56456109772911]}"
18,"{""type"":""Point"",""coordinates"":[-115.55283186987253,47.049339438870284]}"
18,"{""type"":""Point"",""coordinates"":[-120.87745000196294,47.19497400272669]}"
18,"{""type"":""Point"",""coordinates"":[-116.26614738045444,46.699941729845996]}"
18,"{""type"":""Point"",""coordinates"":[-121.45396546302953,43.02492889879846]}"
18,"{""type"":""Point"",""coordinates"":[-118.55959935994345,44.334695623978625]}"
18,"{""type"":""Point"",""coordinates"":[-121.55717766551639,42.34009016545797]}"
18,"{""type"":""Point"",""coordinates"":[-107.86187675781338,33.36504238914576]}"
18,"{""type"":""Point"",""coordinates"":[-121.37885562513279,41.478651924806904]}"
18,"{""type"":""Point"",""coordinates"":[-116.36965758533165,44.89481822409402]}"
18,"{""type"":""Point"",""coordinates"":[-121.71646683508632,46.20073159626651]}"
18,"{""type"":""Point"",""coordinates"":[-121.40645468399106,45.148117285509784]}"
18,"{""type"":""Point"",""coordinates"":[-119.34871090680204,44.58628058878576]}"
18,"{""type"":""Point"",""coordinates"":[-118.09817638061433,45.08746460698527]}"
18,"{""type"":""Point"",""coordinates"":[-116.899592687496,47.66086690274967]}"
18,"{""type"":""Point"",""coordinates"":[-117.7839355201361,48.768232143107596]}"
18,"{""type"":""Point"",""coordinates"":[-121.22999632617523,41.36667395157138]}"
18,"{""type"":""Point"",""coordinates"":[-112.86042531642538,37.57238222189467]}"
18,"{""type"":""Point"",""coordinates"":[-121.78451980357438,41.28904921365376]}"
18,"{""type"":""Point"",""coordinates"":[-116.97474631698346,47.09817271523989]}"
18,"{""type"":""Point"",""coordinates"":[-121.59808125592322,43.611344704686154]}"
18,"{""type"":""Point"",""coordinates"":[-112.17898083985227,36.62060422966158]}"
18,"{""type"":""Point"",""coordinates"":[-108.5068474173134,33.23398506275088]}"
18,"{""type"":""Point"",""coordinates"":[-118.17134381098086,44.63097274519215]}"
18,"{""type"":""Point"",""coordinates"":[-120.66999650747158,47.07486630472138]}"
18,"{""type"":""Point"",""coordinates"":[-121.4325156664475,44.310658578134806]}"
18,"{""type"":""Point"",""coordinates"":[-117.29689859307183,46.63305028611905]}"
18,"{""type"":""Point"",""coordinates"":[-115.74480357765876,47.93064222294152]}"
18,"{""type"":""Point"",""coordinates"":[-118.48502783610067,44.136402433316924]}"
18,"{""type"":""Point"",""coordinates"":[-111.7370472351851,41.19205965596138]}"
18,"{""type"":""Point"",""coordinates"":[-117.44679657109253,44.99345608573166]}"
