classification,.geo
19,"{""type"":""Point"",""coordinates"":[-115.74796848701202,48.2488410056214]}"
19,"{""type"":""Point"",""coordinates"":[-123.55239792356463,67.93322147340552]}"
19,"{""type"":""Point"",""coordinates"":[-129.21768419393553,59.751010956389734]}"
19,"{""type"":""Point"",""coordinates"":[-128.18679254027595,56.707868511714075]}"
19,"{""type"":""Point"",""coordinates"":[-125.83807215895126,53.654247613441996]}"
19,"{""type"":""Point"",""coordinates"":[-134.39676790795986,66.96928027797631]}"
19,"{""type"":""Point"",""coordinates"":[-121.9116160915886,43.92344057422287]}"
19,"{""type"":""Point"",""coordinates"":[-129.8342950885014,59.73693223689206]}"
19,"{""type"":""Point"",""coordinates"":[-135.26194795693942,68.7551726337721]}"
19,"{""type"":""Point"",""coordinates"":[-131.81971341331263,59.54027769214236]}"
19,"{""type"":""Point"",""coordinates"":[-136.99021744569373,63.38426945110359]}"
19,"{""type"":""Point"",""coordinates"":[-115.2446800895668,45.25218115280577]}"
19,"{""type"":""Point"",""coordinates"":[-130.46221203796964,68.24703581759115]}"
19,"{""type"":""Point"",""coordinates"":[-151.71716176058212,69.30653223621667]}"
19,"{""type"":""Point"",""coordinates"":[-115.05213358971162,65.25739800561959]}"
19,"{""type"":""Point"",""coordinates"":[-115.33217037819259,65.3072050350301]}"
19,"{""type"":""Point"",""coordinates"":[-125.57336681327747,54.8135167646814]}"
19,"{""type"":""Point"",""coordinates"":[-74.70632080381037,60.36505563202801]}"
19,"{""type"":""Point"",""coordinates"":[-162.93166879102682,67.59853787210363]}"
19,"{""type"":""Point"",""coordinates"":[-113.49822561050713,64.093012264004]}"
19,"{""type"":""Point"",""coordinates"":[-113.34254096764876,64.29269180413797]}"
19,"{""type"":""Point"",""coordinates"":[-119.91068278548471,64.38371475690008]}"
19,"{""type"":""Point"",""coordinates"":[-125.61128839983155,68.30841222912576]}"
19,"{""type"":""Point"",""coordinates"":[-127.40532513037702,54.41357269284199]}"
19,"{""type"":""Point"",""coordinates"":[-116.52677566079403,65.03393931010397]}"
19,"{""type"":""Point"",""coordinates"":[-135.4215647797481,64.45127486907799]}"
19,"{""type"":""Point"",""coordinates"":[-138.6857871641733,67.3536977956186]}"
19,"{""type"":""Point"",""coordinates"":[-127.83850434817563,67.67742543248026]}"
19,"{""type"":""Point"",""coordinates"":[-119.08629015922789,64.43216393981807]}"
19,"{""type"":""Point"",""coordinates"":[-120.94015782202968,65.20926727067787]}"
19,"{""type"":""Point"",""coordinates"":[-110.69851646193777,66.85018010627476]}"
19,"{""type"":""Point"",""coordinates"":[-135.21446095249385,61.85086108735605]}"
19,"{""type"":""Point"",""coordinates"":[-137.65630829616495,66.54822828910112]}"
19,"{""type"":""Point"",""coordinates"":[-135.20920894411745,62.6890354491186]}"
19,"{""type"":""Point"",""coordinates"":[-134.05933469690092,62.605239813358914]}"
19,"{""type"":""Point"",""coordinates"":[-134.41009289284565,68.30271293589782]}"
19,"{""type"":""Point"",""coordinates"":[-139.023334799891,68.00511308583407]}"
19,"{""type"":""Point"",""coordinates"":[-141.59207342488105,64.95067084293501]}"
19,"{""type"":""Point"",""coordinates"":[-132.0509113009845,60.13962817817081]}"
19,"{""type"":""Point"",""coordinates"":[-129.4509550702017,56.49705867167717]}"
19,"{""type"":""Point"",""coordinates"":[-149.64121249698704,63.662433603942475]}"
19,"{""type"":""Point"",""coordinates"":[-140.1677749197046,68.3971556066075]}"
19,"{""type"":""Point"",""coordinates"":[-157.59782052250537,69.17931701886077]}"
19,"{""type"":""Point"",""coordinates"":[-143.06674139002172,69.75462528139424]}"
19,"{""type"":""Point"",""coordinates"":[-144.94475579406904,61.92452693101605]}"
19,"{""type"":""Point"",""coordinates"":[-158.8469558571255,56.218554716868]}"
19,"{""type"":""Point"",""coordinates"":[-130.14800462384375,68.33601642012542]}"
19,"{""type"":""Point"",""coordinates"":[-143.06432111999305,61.52289336254418]}"
19,"{""type"":""Point"",""coordinates"":[-143.17470351619076,67.96338772877223]}"
19,"{""type"":""Point"",""coordinates"":[-122.19646845929918,67.01692492544278]}"
19,"{""type"":""Point"",""coordinates"":[-126.11822852394499,54.165551261284634]}"
19,"{""type"":""Point"",""coordinates"":[-135.44281318936862,63.04479295875817]}"
19,"{""type"":""Point"",""coordinates"":[-117.4916417720997,67.02327145502365]}"
19,"{""type"":""Point"",""coordinates"":[-138.42838281938316,65.34708496638186]}"
19,"{""type"":""Point"",""coordinates"":[-156.67452432111781,69.015407945641]}"
19,"{""type"":""Point"",""coordinates"":[-117.72710001501821,65.59958397456583]}"
19,"{""type"":""Point"",""coordinates"":[-161.93198313543218,68.9431836749946]}"
19,"{""type"":""Point"",""coordinates"":[-146.13638474651617,62.88275489643755]}"
19,"{""type"":""Point"",""coordinates"":[-129.07637731650357,68.57757092862118]}"
19,"{""type"":""Point"",""coordinates"":[-139.39344671065732,67.7085943352454]}"
19,"{""type"":""Point"",""coordinates"":[-125.53798445208267,68.63262812004903]}"
19,"{""type"":""Point"",""coordinates"":[-99.53621986917688,64.92108003704804]}"
19,"{""type"":""Point"",""coordinates"":[-130.01521444628008,67.81646362806228]}"
19,"{""type"":""Point"",""coordinates"":[-116.78538177362168,63.52032716892145]}"
19,"{""type"":""Point"",""coordinates"":[-131.73180536272827,61.106978331664095]}"
19,"{""type"":""Point"",""coordinates"":[-157.8993394802762,67.86210653606697]}"
19,"{""type"":""Point"",""coordinates"":[-112.71726977615789,37.69095545385253]}"
19,"{""type"":""Point"",""coordinates"":[-127.94039691824808,54.66289337111837]}"
19,"{""type"":""Point"",""coordinates"":[-78.68255516259248,54.65741250607639]}"
19,"{""type"":""Point"",""coordinates"":[-76.58464980845879,59.201440105411244]}"
19,"{""type"":""Point"",""coordinates"":[-134.447178789737,63.69724695776048]}"
19,"{""type"":""Point"",""coordinates"":[-114.6787544172302,66.31558049846096]}"
19,"{""type"":""Point"",""coordinates"":[-107.98275966128402,65.80806429594271]}"
19,"{""type"":""Point"",""coordinates"":[-112.22650458767586,65.58621911241876]}"
19,"{""type"":""Point"",""coordinates"":[-141.10771707460114,67.95497396945164]}"
19,"{""type"":""Point"",""coordinates"":[-126.45176553817517,56.172127837607334]}"
19,"{""type"":""Point"",""coordinates"":[-154.54868257317324,60.08036657400337]}"
19,"{""type"":""Point"",""coordinates"":[-131.27755040441022,68.85300598904006]}"
19,"{""type"":""Point"",""coordinates"":[-133.68894282753894,60.513712994107564]}"
19,"{""type"":""Point"",""coordinates"":[-141.54572333023077,67.74053718120106]}"
19,"{""type"":""Point"",""coordinates"":[-127.89021662224049,54.60921847121441]}"
19,"{""type"":""Point"",""coordinates"":[-144.07089205994416,65.66296263546779]}"
19,"{""type"":""Point"",""coordinates"":[-78.50530587270227,54.8561674517872]}"
19,"{""type"":""Point"",""coordinates"":[-137.23591188740798,60.1670674222243]}"
19,"{""type"":""Point"",""coordinates"":[-153.93325328606326,69.13738497995062]}"
19,"{""type"":""Point"",""coordinates"":[-130.28746737443896,58.394487700955004]}"
19,"{""type"":""Point"",""coordinates"":[-155.6863112235113,68.81624984616926]}"
19,"{""type"":""Point"",""coordinates"":[-108.20682142245167,66.88013757283201]}"
19,"{""type"":""Point"",""coordinates"":[-73.84528955969151,59.86950022279639]}"
19,"{""type"":""Point"",""coordinates"":[-154.4813894375897,69.08573610632578]}"
19,"{""type"":""Point"",""coordinates"":[-135.45262830043674,67.80148458679966]}"
19,"{""type"":""Point"",""coordinates"":[-132.2880859317482,59.51484757235207]}"
19,"{""type"":""Point"",""coordinates"":[-108.78450411963433,64.6628814329782]}"
19,"{""type"":""Point"",""coordinates"":[-114.67034254466161,43.903720395398416]}"
19,"{""type"":""Point"",""coordinates"":[-130.24232006920414,59.90264897993688]}"
19,"{""type"":""Point"",""coordinates"":[-126.00029674595991,55.42680479234295]}"
19,"{""type"":""Point"",""coordinates"":[-141.73232842853,67.43461503023047]}"
19,"{""type"":""Point"",""coordinates"":[-133.00778168916437,62.1412854827218]}"
19,"{""type"":""Point"",""coordinates"":[-130.8865614164914,58.60917879840165]}"
19,"{""type"":""Point"",""coordinates"":[-78.12071569915803,55.03667884274093]}"
19,"{""type"":""Point"",""coordinates"":[-134.84870073395456,61.48485975190387]}"
19,"{""type"":""Point"",""coordinates"":[-179.8059642644087,66.85929773527384]}"
19,"{""type"":""Point"",""coordinates"":[-114.6040442193197,63.818848065675695]}"
19,"{""type"":""Point"",""coordinates"":[-144.69238268570336,60.97412825616816]}"
19,"{""type"":""Point"",""coordinates"":[-135.55634842964182,59.387743023496796]}"
19,"{""type"":""Point"",""coordinates"":[-114.66405687386035,65.13582213874858]}"
19,"{""type"":""Point"",""coordinates"":[-133.95415038834952,59.33845592589194]}"
19,"{""type"":""Point"",""coordinates"":[-76.63470626039046,60.04789123554815]}"
19,"{""type"":""Point"",""coordinates"":[-105.101481105995,67.60463529138745]}"
19,"{""type"":""Point"",""coordinates"":[-136.21249955924904,61.843480052238185]}"
19,"{""type"":""Point"",""coordinates"":[-133.11865538687775,62.83950518899627]}"
19,"{""type"":""Point"",""coordinates"":[-123.56078867035957,68.45461393347126]}"
19,"{""type"":""Point"",""coordinates"":[-122.46539159238394,51.00043826624004]}"
19,"{""type"":""Point"",""coordinates"":[-148.97956897480483,65.90139808572098]}"
19,"{""type"":""Point"",""coordinates"":[-103.60453351568988,67.27161800006536]}"
19,"{""type"":""Point"",""coordinates"":[-133.134176043678,60.12432913568412]}"
19,"{""type"":""Point"",""coordinates"":[-114.61471829606873,43.93282889867205]}"
19,"{""type"":""Point"",""coordinates"":[-117.26552750435741,64.37830782086955]}"
19,"{""type"":""Point"",""coordinates"":[-153.74872200848495,68.65876145050785]}"
19,"{""type"":""Point"",""coordinates"":[-139.90553441228573,64.45755551076228]}"
19,"{""type"":""Point"",""coordinates"":[-134.3983718729081,59.925039421920054]}"
19,"{""type"":""Point"",""coordinates"":[-152.9540126626876,69.10197922948177]}"
19,"{""type"":""Point"",""coordinates"":[-116.86174994377348,49.45828465108868]}"
19,"{""type"":""Point"",""coordinates"":[-136.25964161563397,59.39400070648849]}"
19,"{""type"":""Point"",""coordinates"":[-141.5493137690247,67.14843843722464]}"
19,"{""type"":""Point"",""coordinates"":[-133.93720912203761,64.37465485454928]}"
19,"{""type"":""Point"",""coordinates"":[-115.01521903987654,64.21675539536355]}"
19,"{""type"":""Point"",""coordinates"":[-112.59771156098643,64.2163348679925]}"
19,"{""type"":""Point"",""coordinates"":[-122.15810072717917,54.73807145315903]}"
19,"{""type"":""Point"",""coordinates"":[-140.86681135702722,68.80713750526046]}"
19,"{""type"":""Point"",""coordinates"":[-127.96198554560264,55.48695096173824]}"
19,"{""type"":""Point"",""coordinates"":[-135.71465022668588,62.082171943483054]}"
19,"{""type"":""Point"",""coordinates"":[-152.24991646213095,69.16768478817012]}"
19,"{""type"":""Point"",""coordinates"":[-155.9076873538961,68.08458043077779]}"
19,"{""type"":""Point"",""coordinates"":[-134.7843242648629,61.41357681057135]}"
19,"{""type"":""Point"",""coordinates"":[-115.1982796241321,44.197007800273575]}"
19,"{""type"":""Point"",""coordinates"":[-125.83079042323125,68.3571762466102]}"
19,"{""type"":""Point"",""coordinates"":[-129.947115392024,58.670732760576406]}"
19,"{""type"":""Point"",""coordinates"":[-110.68729601312675,66.01926834521674]}"
19,"{""type"":""Point"",""coordinates"":[-139.31989792563354,64.08692479982938]}"
19,"{""type"":""Point"",""coordinates"":[-121.3256694767903,46.98796419215041]}"
19,"{""type"":""Point"",""coordinates"":[-130.01376234798266,59.81803402872932]}"
19,"{""type"":""Point"",""coordinates"":[-121.42232047636128,65.07458946091346]}"
19,"{""type"":""Point"",""coordinates"":[-133.2184884839216,62.75969474289722]}"
19,"{""type"":""Point"",""coordinates"":[-146.2722348421112,62.07224865426491]}"
19,"{""type"":""Point"",""coordinates"":[-129.09598427331545,56.21941819020634]}"
19,"{""type"":""Point"",""coordinates"":[-160.07217933966595,69.68430610525114]}"
19,"{""type"":""Point"",""coordinates"":[-112.64858831812556,64.32223779200133]}"
19,"{""type"":""Point"",""coordinates"":[-132.14182030152233,60.74594620289875]}"
19,"{""type"":""Point"",""coordinates"":[-144.34627849476973,66.26044001601831]}"
19,"{""type"":""Point"",""coordinates"":[-127.04368057869101,66.7306627591223]}"
19,"{""type"":""Point"",""coordinates"":[-120.60561808083482,64.91488472135417]}"
19,"{""type"":""Point"",""coordinates"":[-112.84460965746494,65.80409842444716]}"
19,"{""type"":""Point"",""coordinates"":[-146.56784366153667,62.66329849258998]}"
19,"{""type"":""Point"",""coordinates"":[-127.14158684973692,68.16408993182844]}"
19,"{""type"":""Point"",""coordinates"":[-118.54228063479603,64.00039990567703]}"
19,"{""type"":""Point"",""coordinates"":[-146.30873590009318,63.030943604227424]}"
19,"{""type"":""Point"",""coordinates"":[-113.04023120573605,64.15523464129473]}"
19,"{""type"":""Point"",""coordinates"":[-118.74001331031407,37.48343578563345]}"
19,"{""type"":""Point"",""coordinates"":[-159.84464605655427,69.73022892000603]}"
19,"{""type"":""Point"",""coordinates"":[-136.9418509210732,66.65202134932296]}"
19,"{""type"":""Point"",""coordinates"":[-159.40776262880237,56.51266493370482]}"
19,"{""type"":""Point"",""coordinates"":[-155.94740350156513,69.6166968234028]}"
19,"{""type"":""Point"",""coordinates"":[-121.33860180107631,43.27401509708161]}"
19,"{""type"":""Point"",""coordinates"":[-125.00545730255158,56.86463330316054]}"
19,"{""type"":""Point"",""coordinates"":[-156.17538779260877,69.11518643098732]}"
19,"{""type"":""Point"",""coordinates"":[-131.75951473779836,58.55870822267877]}"
19,"{""type"":""Point"",""coordinates"":[-121.86139509056056,66.82579990407011]}"
19,"{""type"":""Point"",""coordinates"":[-123.16120679375534,55.36759909738773]}"
19,"{""type"":""Point"",""coordinates"":[-135.2418066029107,68.37032474522971]}"
19,"{""type"":""Point"",""coordinates"":[-134.62648891298113,61.865414986608634]}"
19,"{""type"":""Point"",""coordinates"":[-124.77469657533524,67.210789797234]}"
19,"{""type"":""Point"",""coordinates"":[-127.59032326545969,54.71403514722992]}"
19,"{""type"":""Point"",""coordinates"":[-121.38747462568645,46.721694582079]}"
19,"{""type"":""Point"",""coordinates"":[-102.54325781324704,67.19797276721044]}"
19,"{""type"":""Point"",""coordinates"":[-110.09279712915395,65.02599961140098]}"
19,"{""type"":""Point"",""coordinates"":[-133.7178182887033,59.595225737245315]}"
19,"{""type"":""Point"",""coordinates"":[-133.73756739772128,62.47687487965831]}"
19,"{""type"":""Point"",""coordinates"":[-122.16575362172382,49.867431869928225]}"
19,"{""type"":""Point"",""coordinates"":[-125.43415334552688,57.33340593457002]}"
19,"{""type"":""Point"",""coordinates"":[-152.45954316040687,69.48614889642403]}"
19,"{""type"":""Point"",""coordinates"":[-158.91362227218409,56.44669110531146]}"
19,"{""type"":""Point"",""coordinates"":[-125.68402696817658,53.93443810942372]}"
19,"{""type"":""Point"",""coordinates"":[-130.11879006927484,58.83840088203166]}"
19,"{""type"":""Point"",""coordinates"":[-124.59170434269052,68.37916274898821]}"
19,"{""type"":""Point"",""coordinates"":[-140.81401709384645,65.06647144308059]}"
19,"{""type"":""Point"",""coordinates"":[-153.59089139001003,68.64635563606943]}"
19,"{""type"":""Point"",""coordinates"":[-134.29944615840367,68.85260489208615]}"
19,"{""type"":""Point"",""coordinates"":[-136.46001931241318,62.195506802322235]}"
19,"{""type"":""Point"",""coordinates"":[-132.60293074911527,63.843275527652416]}"
19,"{""type"":""Point"",""coordinates"":[-142.4268382061401,67.74535437440446]}"
19,"{""type"":""Point"",""coordinates"":[-128.16771725498205,57.87741135949394]}"
19,"{""type"":""Point"",""coordinates"":[-120.56505491214142,48.620399723280634]}"
19,"{""type"":""Point"",""coordinates"":[-132.0287646705234,59.626709499751136]}"
19,"{""type"":""Point"",""coordinates"":[-124.45497207672247,66.93973041520341]}"
19,"{""type"":""Point"",""coordinates"":[-118.6798653146898,66.21776445170913]}"
19,"{""type"":""Point"",""coordinates"":[-144.78488910171805,68.7076586158042]}"
19,"{""type"":""Point"",""coordinates"":[-140.08533448355607,68.14943364717054]}"
19,"{""type"":""Point"",""coordinates"":[-140.45049003134073,67.92773150982018]}"
19,"{""type"":""Point"",""coordinates"":[-130.3695455937667,57.48209744118552]}"
19,"{""type"":""Point"",""coordinates"":[-119.88590116550769,65.89575079744012]}"
19,"{""type"":""Point"",""coordinates"":[-78.56699477012019,53.50902998296564]}"
19,"{""type"":""Point"",""coordinates"":[-126.4867227545876,56.398333069668816]}"
19,"{""type"":""Point"",""coordinates"":[-118.15677286401224,36.28832807464199]}"
19,"{""type"":""Point"",""coordinates"":[-123.36547998721056,55.25842557791433]}"
19,"{""type"":""Point"",""coordinates"":[-129.28154336753482,68.53808858982909]}"
19,"{""type"":""Point"",""coordinates"":[-137.84737668444546,66.00599678361367]}"
19,"{""type"":""Point"",""coordinates"":[-135.29826672647874,68.59742750319943]}"
19,"{""type"":""Point"",""coordinates"":[-133.59961899377606,62.89575578098631]}"
19,"{""type"":""Point"",""coordinates"":[-126.21759688917108,55.710391867894366]}"
19,"{""type"":""Point"",""coordinates"":[-117.2513734502752,64.56978816855403]}"
19,"{""type"":""Point"",""coordinates"":[-110.82832873350576,65.81840556193802]}"
19,"{""type"":""Point"",""coordinates"":[-137.26322577818826,66.86007633158096]}"
19,"{""type"":""Point"",""coordinates"":[-142.28143824581127,66.2031042808581]}"
19,"{""type"":""Point"",""coordinates"":[-129.0305740156262,58.743635093199956]}"
19,"{""type"":""Point"",""coordinates"":[-114.73335349881565,64.34908448964849]}"
19,"{""type"":""Point"",""coordinates"":[-129.78929531031955,56.666178493203624]}"
19,"{""type"":""Point"",""coordinates"":[-154.16428324346157,69.21556732813522]}"
19,"{""type"":""Point"",""coordinates"":[-129.63169872907125,68.17485783792733]}"
19,"{""type"":""Point"",""coordinates"":[-136.0589099540669,62.21676245076213]}"
19,"{""type"":""Point"",""coordinates"":[-125.14377621465184,54.594462442862735]}"
19,"{""type"":""Point"",""coordinates"":[-116.17275037340993,45.19024082209459]}"
19,"{""type"":""Point"",""coordinates"":[-136.4513232825495,60.95458294705535]}"
19,"{""type"":""Point"",""coordinates"":[-112.95713803135706,64.87295652342998]}"
19,"{""type"":""Point"",""coordinates"":[-113.49398751224165,66.47232859745074]}"
19,"{""type"":""Point"",""coordinates"":[-141.68870689587078,63.945137315191126]}"
19,"{""type"":""Point"",""coordinates"":[-158.21826208007087,68.08986325527381]}"
19,"{""type"":""Point"",""coordinates"":[-77.79072393590658,54.71454994745879]}"
19,"{""type"":""Point"",""coordinates"":[-128.15322757279014,68.84601522929587]}"
19,"{""type"":""Point"",""coordinates"":[-128.80730902363686,58.02501797027857]}"
19,"{""type"":""Point"",""coordinates"":[-122.3783471187198,66.16447440117526]}"
19,"{""type"":""Point"",""coordinates"":[-99.67441230922087,65.46523053661207]}"
19,"{""type"":""Point"",""coordinates"":[-132.86383362395145,59.12199108628861]}"
19,"{""type"":""Point"",""coordinates"":[-128.58886178605317,55.56652540678889]}"
19,"{""type"":""Point"",""coordinates"":[-121.05897448451233,48.48044980602123]}"
19,"{""type"":""Point"",""coordinates"":[-75.36293026937041,60.22580321779319]}"
19,"{""type"":""Point"",""coordinates"":[-105.81621746314673,66.18629574868629]}"
19,"{""type"":""Point"",""coordinates"":[-159.25827694744632,69.7097109504324]}"
19,"{""type"":""Point"",""coordinates"":[-128.1353718691504,55.28129757401007]}"
19,"{""type"":""Point"",""coordinates"":[-121.14808083882126,46.49959559635155]}"
19,"{""type"":""Point"",""coordinates"":[-128.88800024107363,55.73804983750622]}"
19,"{""type"":""Point"",""coordinates"":[-143.83529040770048,67.936185691217]}"
19,"{""type"":""Point"",""coordinates"":[-126.37575906499784,53.97246866453595]}"
19,"{""type"":""Point"",""coordinates"":[-155.02137155916807,69.47913018008684]}"
19,"{""type"":""Point"",""coordinates"":[-128.09208385188006,55.823257018842185]}"
19,"{""type"":""Point"",""coordinates"":[-119.12593559438855,63.78405122582701]}"
19,"{""type"":""Point"",""coordinates"":[-111.68598897268159,64.96987214907236]}"
19,"{""type"":""Point"",""coordinates"":[-118.23409052327136,66.23750479207972]}"
19,"{""type"":""Point"",""coordinates"":[-116.67737578728406,64.16115616277753]}"
19,"{""type"":""Point"",""coordinates"":[-134.8104910012187,63.10676560559331]}"
19,"{""type"":""Point"",""coordinates"":[-135.0581997635945,63.524999251857565]}"
19,"{""type"":""Point"",""coordinates"":[-100.76237462425273,65.22093324485884]}"
19,"{""type"":""Point"",""coordinates"":[-121.9750754577965,43.522260133407755]}"
19,"{""type"":""Point"",""coordinates"":[-129.37257064147846,59.03819119581509]}"
19,"{""type"":""Point"",""coordinates"":[-110.77357160318081,64.38139387981556]}"
19,"{""type"":""Point"",""coordinates"":[-144.07748365523685,67.31953942826328]}"
19,"{""type"":""Point"",""coordinates"":[-134.40372039742797,66.97134189665447]}"
19,"{""type"":""Point"",""coordinates"":[-121.13072482103033,68.40686600755521]}"
19,"{""type"":""Point"",""coordinates"":[-121.92708687572606,66.97706232588246]}"
19,"{""type"":""Point"",""coordinates"":[-129.42136884918892,68.21797377765614]}"
19,"{""type"":""Point"",""coordinates"":[-128.9398621568521,68.09197871667942]}"
19,"{""type"":""Point"",""coordinates"":[-127.15971764688223,58.82580224524327]}"
19,"{""type"":""Point"",""coordinates"":[-111.37126629139597,64.34687339814137]}"
19,"{""type"":""Point"",""coordinates"":[-127.98726519872712,67.43383257371677]}"
19,"{""type"":""Point"",""coordinates"":[-116.30517414680152,63.37431388633546]}"
19,"{""type"":""Point"",""coordinates"":[-117.61310938490301,64.63375692032328]}"
19,"{""type"":""Point"",""coordinates"":[-113.7528785756087,60.895264973088395]}"
19,"{""type"":""Point"",""coordinates"":[-127.51412651525595,68.91859696732736]}"
19,"{""type"":""Point"",""coordinates"":[-127.85559294196626,55.25407359139625]}"
19,"{""type"":""Point"",""coordinates"":[-142.48723174820688,64.69983454383743]}"
19,"{""type"":""Point"",""coordinates"":[-104.56428926988336,66.93145256262744]}"
19,"{""type"":""Point"",""coordinates"":[-151.57491710811144,61.103907294862104]}"
19,"{""type"":""Point"",""coordinates"":[-159.09168797677762,56.63255191196929]}"
19,"{""type"":""Point"",""coordinates"":[-149.75231047193483,62.870482232652265]}"
19,"{""type"":""Point"",""coordinates"":[-101.96565338869478,66.04079794141064]}"
19,"{""type"":""Point"",""coordinates"":[-151.37472953327986,61.58938829911816]}"
19,"{""type"":""Point"",""coordinates"":[-126.94341598355716,66.31151179040351]}"
19,"{""type"":""Point"",""coordinates"":[-149.15513116891103,61.56510678017234]}"
19,"{""type"":""Point"",""coordinates"":[-134.69951397639812,68.56976205782487]}"
19,"{""type"":""Point"",""coordinates"":[-110.87539979303489,66.20877457082045]}"
19,"{""type"":""Point"",""coordinates"":[-123.21753130726289,47.55900741672818]}"
19,"{""type"":""Point"",""coordinates"":[-129.49357434440702,66.95703867011804]}"
19,"{""type"":""Point"",""coordinates"":[-126.66806099544654,66.45544632693003]}"
19,"{""type"":""Point"",""coordinates"":[-154.54546366416935,59.95479734367062]}"
19,"{""type"":""Point"",""coordinates"":[-150.55623594000303,61.71416755804396]}"
19,"{""type"":""Point"",""coordinates"":[-143.66395136276327,67.13249617935703]}"
19,"{""type"":""Point"",""coordinates"":[-126.22464658558636,57.412027039913205]}"
19,"{""type"":""Point"",""coordinates"":[-125.23726680029468,68.96525627297521]}"
19,"{""type"":""Point"",""coordinates"":[-132.6437814483865,59.858332587329436]}"
19,"{""type"":""Point"",""coordinates"":[-113.8115946297351,61.48738408338253]}"
19,"{""type"":""Point"",""coordinates"":[-113.2601031387868,65.13608681550028]}"
19,"{""type"":""Point"",""coordinates"":[-119.73940051715743,65.41092233785601]}"
19,"{""type"":""Point"",""coordinates"":[-129.44101857110786,66.85327501753301]}"
19,"{""type"":""Point"",""coordinates"":[-131.88352698753994,60.71114132855893]}"
19,"{""type"":""Point"",""coordinates"":[-153.41115315174454,69.34705501655849]}"
19,"{""type"":""Point"",""coordinates"":[-135.3181867293098,61.042470226312474]}"
19,"{""type"":""Point"",""coordinates"":[-118.27752886244608,44.84564673877094]}"
19,"{""type"":""Point"",""coordinates"":[-117.64433083421075,64.681947216345]}"
19,"{""type"":""Point"",""coordinates"":[-126.3012316498468,67.98235774072793]}"
19,"{""type"":""Point"",""coordinates"":[-118.48748820785434,64.83964156124725]}"
19,"{""type"":""Point"",""coordinates"":[-115.37425942688613,65.0956977558766]}"
19,"{""type"":""Point"",""coordinates"":[-74.50642436050542,60.33700201146546]}"
19,"{""type"":""Point"",""coordinates"":[-116.497523575922,63.32959322398942]}"
19,"{""type"":""Point"",""coordinates"":[-115.48089154052252,65.48914115778439]}"
19,"{""type"":""Point"",""coordinates"":[-123.69017921170793,68.47898610720267]}"
19,"{""type"":""Point"",""coordinates"":[-121.13216849140844,67.78226390841228]}"
19,"{""type"":""Point"",""coordinates"":[-128.2685285173681,67.45144773703922]}"
19,"{""type"":""Point"",""coordinates"":[-126.68384508463392,69.01343956778705]}"
19,"{""type"":""Point"",""coordinates"":[-145.52098431624057,61.50322623510519]}"
19,"{""type"":""Point"",""coordinates"":[-111.95225485313388,66.16918079376782]}"
19,"{""type"":""Point"",""coordinates"":[-126.94493387193582,54.499464772128384]}"
19,"{""type"":""Point"",""coordinates"":[-130.39086195227407,57.46206260755158]}"
19,"{""type"":""Point"",""coordinates"":[-117.40030842572541,65.2461748487337]}"
19,"{""type"":""Point"",""coordinates"":[-135.24030716694537,68.48680411624323]}"
19,"{""type"":""Point"",""coordinates"":[-119.80637346273603,65.40126008667788]}"
19,"{""type"":""Point"",""coordinates"":[-146.038341992775,62.21670726573037]}"
19,"{""type"":""Point"",""coordinates"":[-111.36921416461843,66.4574928637164]}"
